Report ID,Drugs,Categories,Non-Substance,Context,Dose Method,Intensity,Gender,Title,Author,Date,Views
1,"MDMA[method]oral[amount]0.5 tablets[form]pill / tablet,Stimulants",,,,,Medium,,An Unforgettable Ride!,Johnny Blaze,May 30 2000,72635
376,"MDMA[method]oral[amount]1 hit[form]pill / tablet,Stimulants",,,,,Medium,,First Relaxed then Aggravated,briggvsv,Jun 13 2000,1158
377,"Amphetamines[method]oral[amount]20 mg[form]pill / tablet,Pharmaceuticals,Pharms - Gabapentin[method]oral[amount]900 mg[form]powder / crystals,Pharms - Lorazepam[method]insufflated[amount]0.5 mg[form]powder / crystals,Stimulants",,,,,Medium,,Extremes Reconciled in a World of Dichotomies,Insolite,Jun 13 2000,59525
379,Nitrous Oxide[method]inhaled[form]gas,,,,,Medium,,Dangers of a Nitrous Tank,ChaosJRH,Jun 13 2000,11709
382,LSD[method]oral[amount]4 hits,,,,,Medium,,LSD and Color-Blindness,Phyrexia,Jun 13 2000,12057
383,Salvia divinorum[method]smoked[amount]100 mg[form]extract - 5x,,,,,Strong,,The Infinite Ambivalence of the Overmind,Duchamp,Jun 13 2000,19675
384,"Cannabis[method]smoked[form]plant material,MDMA[method]oral[amount]1.5 tablets[form]pill / tablet,Stimulants",,,,,Medium,,A Good Mix!,Jamie,Jun 13 2000,9908
385,DXM[method]oral[form]capsule,,,,,Extreme,,Worst Trip of My Life,Butterhead,Jun 15 2000,17700
387,Mushrooms[method]oral[amount]4.5 g[form]dried,,,,,Medium,,Losing Reality,Josh Dea,Jun 15 2000,4694
388,Mushrooms[method]oral[amount]2.0 g[form]plant material,,,,,Medium,,A Guide to a Successful Trip,Kindbudz,Jun 15 2000,17443
389,Mushrooms[method]oral[amount]7.0 g[form]plant material,,,,,Strong,,Giant Peaches with Faces,Doug the Delinquent,Jun 18 2000,7793
390,Mushrooms[method]oral[amount]0.0625 oz[form]plant material,,,,,Medium,,Learning from the First Time,Forrest,Jun 18 2000,9875
391,LSD[method]oral[amount]2 hits[form]blotter / tab,,,,,Strong,,Am I Going To Die?,siren,Jun 21 2000,3784
394,"MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Medium,,Affirmation,Ste Sinn,Jun 21 2000,18071
395,LSD[method]oral[amount]1 hit[form]blotter / tab,,,,,Strong,,LSD: Rainbow style,Sandoz,Jun 13 2000,1633
396,Morning Glory[method]oral[amount]250 seeds[form]seeds,,,,,Light,,Brain Numb,Oswald,Jun 13 2000,8011
400,Voacanga africana[method]oral[amount]15 g,,,,,Medium,,Hell,Malaclyps,Jun 29 2000,20715
402,Datura[method]oral,,,,,Medium,,Jimson Weed isn't all that bad...,Whoknows,Jun 29 2000,75419
405,Nutmeg[method]oral[amount]1 Tbsp[form]powder / crystals,,,,,Medium,,What? This spice does that much?,A.J.,Jun 29 2000,32252
406,"MDMA[method]oral[amount]2 tablets[form]pill / tablet,Stimulants",,,,,Medium,,The Best Night Ever,Roy,Jun 15 2000,1666
408,"Absinthe[method]oral[amount]2 oz[form]liquid,Wormwood",,,,,Light,,Liquid Dog Shit,Brokenstoner,Jun 29 2000,119383
409,"DXM[method]oral[amount]12[form]capsule,DXM[method]oral[amount]12[form]capsule",,,,,Strong,,Mind's Eye Implosion,Brokenstoner,Jun 29 2000,6501
410,Inhalants,,,,,Medium,,All the Bells and Whistles,amomerath,Jun 29 2000,3455
412,"MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Medium,,Everything was OK,Fate Choward,Jun 22 2000,3882
413,"MDMA[method]oral[amount]0.5 tablets[form]pill / tablet,Stimulants",,,,,Medium,,The Big Day Out,Earth Child,Jun 29 2000,3871
414,Cannabis[method]smoked,,,,,Strong,,The Plane of Infinity,Lawn Boy,Jun 22 2000,5089
417,"Amanitas[method]oral[amount]10 g,Salvia divinorum[method]smoked[amount]2 hits[form]dried",,,,,Strong,,The 20 Hour Nightmare,Bee Gee,Jun 29 2000,66233
418,GHB[method]oral[amount]1 tsp[form]liquid,,,,,Medium,,GHB overdose,Sweetheart,Jun 21 2000,21228
419,"MDMA[method]oral[amount]2 tablets[form]gel tab,Stimulants",,,,,Medium,,"Ah Yes, Now I Remember",Petrus,Jun 23 2000,3927
420,H.B. Woodrose[method]oral[amount]8 seeds[form]seeds,,,,,Light,,A Mellow Mind,Dave Bel-Aire,Jun 30 2000,11803
421,"MDMA[method]oral[form]pill / tablet,Stimulants",,,,,Medium,,First Time's the Best,Timalyn,Jul 13 2000,2588
422,Mushrooms[method]oral[amount]1.75 g[form]dried,,,,,Medium,,The First Time: Psychogical Aspects,Thor,Jun 22 2000,3637
424,DXM[method]oral[amount]4 oz[form]liquid,,,,,Medium,,Life is Like One Long Run-On Sentence,P.F.,Jul 14 2000,10352
425,4-HO-DiPT[method]oral[amount]8.5 mg[form]powder / crystals,,,,,Medium,,Well and Truly Dipped,Wet Weasel,Jul 13 2000,34504
426,Cannabis[method]smoked[form]plant material,,,,,Medium,,Unexpected Trip,Prince,Jun 22 2000,4060
427,GHB[method]oral[form]liquid,,,,,Medium,,Strong Medicine,Neighborhood Threat,Jun 29 2000,21035
428,Caffeine[method]oral[amount]3200 mg[form]pill / tablet,,,,,Extreme,,Caffeine Fatal,Anonymous,Jun 22 2000,76615
431,LSD[method]oral[amount]2 hits[form]blotter / tab,,,,,Medium,,My Language,Vera Lynne,Jul 20 2000,9675
435,Cocaine[method]insufflated[form]powder / crystals,,,,,Medium,,Walking really close to the edge,Anon from London,Jun 29 2000,6910
436,Salvia divinorum[method]smoked[amount]2 hits[form]extract - 5x,,,,,Medium,,First Encounters of the Strangest Kynd,Stuttering Poet,Jun 29 2000,5958
438,Nitrous Oxide[method]inhaled[form]gas,,,,,Medium,,True Consciousness,Leadingone,Jul 14 2000,18823
439,Methamphetamine[method]insufflated[amount]750 mg[form]powder / crystals,,,,,Medium,,Long Term Methamphetamine Use,Sparky,Jul 13 2000,21038
440,"Cannabis,Nitrous Oxide",,,,,Medium,,Timed Stopped,Chris,Jul 20 2000,12964
441,Inhalants[method]inhaled[amount]5 hits[form]gas,,,,,Medium,,The Duster Driver,Nick,Jun 29 2000,33043
442,"Ketamine[method]insufflated[amount]1 line[form]powder / crystals,NMDA Antagonists",,,,,Medium,,"Great Trip, but Maybe a One Time Deal",Austin,Jul 14 2000,6533
444,"LSD[method]oral[amount]1 hit[form]blotter / tab,MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Medium,,One Too Many,English Nick,Jul 2 2000,11046
446,LSD[method]oral[amount]1.75 hits[form]blotter / tab,,,,,Strong,,My Trip To Hell,A.J.H.,Jul 30 2000,5665
448,Salvia divinorum[method]smoked[form]plant material,,,,,Medium,,It's All About (inter-dimensionary) Love,Jack,Jul 30 2000,7686
449,Cocaine[method]insufflated[form]powder / crystals,,,,,Medium,,I never thought it would happen to me,Alaura,Jun 29 2000,8948
450,Dimenhydrinate[method]oral[amount]24 tablets[form]pill / tablet,,,,,Strong,,Imaginary People,Crazy Steve,Jul 18 2000,19786
451,"LSD[method]oral[amount]0.5 hits[form]blotter / tab,MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Medium,,Insert Witty Title Here,BILL,Jul 30 2000,9494
452,Mushrooms[method]oral[amount]1.75 g[form]dried,,,,,Medium,,Odd Experience,Dm,Jun 22 2000,1541
453,"MDMA[method]oral[amount]3 tablets[form]pill / tablet,Stimulants",,,,,Medium,,Time Travelers on this Earth?,Mr. Me,Jul 30 2000,6895
454,"DXM[method]oral[amount]1 tablet[form]capsule,MDMA,Stimulants",,,,,Medium,,Beware of Capsuled Ecstasy,Danger of bad E,Jul 30 2000,12712
463,Morning Glory[method]oral[amount]6.5 g[form]seeds,,,,,Medium,,Home Depot to the Rescue,Xtasee,Jul 31 2000,20522
466,Valerian[method]oral[amount]1 leaf[form]fresh,,,,,Light,,Valerian for Period Pain,Anna,Jul 16 2000,24054
468,Nutmeg[method]oral[amount]10 g[form]powder / crystals,,,,,Medium,,Totally Wasted,Sarah Miller,Jun 25 2000,25154
469,"Ketamine[method]IM[amount]130 mg[form]liquid,NMDA Antagonists",,,,,Medium,,Ketamine and B12. Wow.,Dirk,Aug 5 2000,28899
472,LSD[method]oral[amount]6 hits[form]blotter / tab,,,,,Light,,LSD Less Effective For Me,Sktbx,Jul 31 2000,7683
473,Cocaine[method]insufflated[form]powder / crystals,,,,,Medium,,The Ideal Self-Esteem Producer,Moe,Jul 31 2000,13648
474,"MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Medium,,Rolling For First Time,EX-man,Aug 7 2000,3357
483,Morning Glory[method]oral[amount]13.5 g[form]ground / crushed,,,,,Medium,,Morning Glory Experience,[_eNiGmA_],Aug 7 2000,119842
484,Cannabis[method]smoked[form]plant material,,,,,Medium,,Fun In The Jungle,Fuzzy,Jul 31 2000,3472
487,Mushrooms[method]oral[amount]2.0 g[form]tea,,,,,Medium,,'It CAN happen to you',Skunk,Aug 7 2000,10604
490,Cannabis[method]smoked[form]plant material,,,,,Medium,,Uneasy First Time,O,Jul 31 2000,12954
492,Dimenhydrinate[method]oral[amount]600 mg,,,,,Medium,,Is Anything Real?,MindScan,Jul 31 2000,15791
493,Alcohol[method]oral[amount]7 shots[form]liquid,,,,,Medium,,"Really, Really Wasted",Justin,Jul 16 2000,13970
495,"5-MeO-DiPT[method]oral[amount]7.0 mg[form]powder / crystals,LSD[method]oral,MDMA[method]oral,Stimulants",,,,,Medium,,Foxy Over a Candyflip,Nathan Messer,Aug 4 2000,13957
497,"Nitrous Oxide,Salvia divinorum[method]smoked[amount]80 mg[form]extract - 5x",,,,,Medium,,First time skepticism quelled,Gumby,Aug 7 2000,14849
498,Salvia divinorum[method]smoked[form]extract - 5x,,,,,Strong,,Tingly Multicoloured Rabbit Realities,Bobby/Gwynne,Aug 7 2000,7855
499,Dimenhydrinate[method]oral[amount]20 tablets[form]pill / tablet,,,,,Strong,,My Big Scare,Chris,Jul 18 2000,16701
500,"Ketamine[method]insufflated[amount]0.125 g[form]powder / crystals,MDMA[method]oral[amount]1 tablet[form]pill / tablet,NMDA Antagonists,Stimulants",,,,,Medium,,Fragmented Consciousness: In & Out of Time,Factor 6,Aug 7 2000,10322
501,Salvia divinorum[method]smoked[amount]6 hits[form]plant material,,,,,Medium,,The stuff that isn't,Boogarhead,Jul 31 2000,9644
502,LSD[method]oral[form]blotter / tab,,,,,Strong,,Good? Bad? But Controlled,Luke Collyer (England),Sep 13 2000,3044
506,"Codeine[method]oral[amount]300 mg,Opiates",,,,,Medium,,Codeine on an Empty Stomach!,Charlie Brown,Jul 14 2000,51670
509,Mushrooms[method]oral[amount]5.0 g,,,,,Strong,,Shroomed Religion on a Saturday Night,Phritz,Sep 13 2000,10591
511,"MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Medium,,My Clothes Felt Good,Smokey Duroass,Aug 5 2000,8063
513,LSD[method]oral[amount]2 hits[form]gel tab,,,,,Strong,,Local Teen Claims to be God,Anonymous,Sep 8 2000,32250
514,"2C-T-7[method]insufflated[amount]32 mg[form]powder / crystals,Phenethylamine",,,,,Medium,,A Primitive Point of View,Circle Hat,Aug 4 2000,7455
516,"MDMA[method]oral[amount]2 hits[form]pill / tablet,Stimulants",,,,,Medium,,Love Everybody,Kaos,Sep 8 2000,9450
519,Methamphetamine[method]smoked[amount]0.25 tablets[form]pill / tablet,,,,,Medium,,Yabba - Dabba - Do,Trev,Jul 31 2000,36644
520,DMT[method]smoked[amount]1 hit[form]powder / crystals,,,,,Strong,,Entering the Other Side,Kimberly,Sep 13 2000,12799
521,Nutmeg[method]oral[amount]2 tsp[form]powder / crystals,,,,,Medium,,I Will Never Try This Again,DangerMouse,Jul 31 2000,18622
522,GHB[method]oral[amount]2 cups[form]liquid,,,,,Strong,,A Case of Utter Excess,Dj Shugar,Sep 10 2000,14655
523,Dimenhydrinate[method]oral[amount]600 mg[form]pill / tablet,,,,,Medium,,Similar to DXM,The Baron,Jul 31 2000,17187
524,DXM[method]oral[amount]420 mg[form]liquid,,,,,Medium,,DXM School Trippin',Greenjello,Sep 10 2000,204535
528,Peyote[method]oral[amount]7 buttons[form]plant material,,,,,Strong,,A Magic Trip to Real de Catorce,Alejandro M.,Sep 10 2000,77370
529,"MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Medium,,Advice for Rolling,Wise One,Sep 13 2000,12509
530,"2C-B[method]oral[amount]0.5 tablets[form]pill / tablet,Phenethylamine,Salvia divinorum[method]insufflated[amount]2 hits[form]plant material",,,,,Medium,,100 Orgasms at Once,Cain D.,Aug 4 2000,14836
532,Mushrooms[method]oral[amount]1.5 g[form]dried,,,,,Medium,,Angry but Good,RogerWilco,Sep 13 2000,4042
536,Methamphetamine[method]insufflated[form]powder / crystals,,,,,Medium,,First Time Rage,Ganjaman,Sep 9 2000,33103
540,H.B. Woodrose[method]oral[amount]5 seeds[form]seeds,,,,,Strong,,An Unexpected Journey,Amy,Sep 14 2000,16240
541,Nutmeg[method]oral[amount]15 g[form]capsule,,,,,Light,,Not bad... Not good... but Not Bad...,Dr DNA,Sep 10 2000,179791
544,Caffeine[method]oral[amount]400 mg[form]pill / tablet,,,,,Light,,Shake and Twitch,Dave,Sep 10 2000,12824
546,Inhalants[method]inhaled[form]gas,,,,,Medium,,Fond Memories,Empster,Sep 13 2000,23018
547,"MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Strong,,Nothing Compares to the First E,Anonymous,Sep 25 2000,10302
548,Dimenhydrinate[method]oral[amount]900 mg[form]pill / tablet,,,,,Strong,,One Fucked Up Night,This Guy,Sep 10 2000,32611
551,Dimenhydrinate[method]oral[amount]500 mg[form]pill / tablet,,,,,Strong,,Not For the Weak,LoKi007,Sep 9 2000,15172
553,"MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Medium,,First Time For Everything,S.O.,Oct 2 2000,5210
554,Salvia divinorum[method]smoked[form]dried,,,,,Light,,Quick Salvia Experience,Anonymous,Sep 13 2000,4224
555,"Betel Nut[method]oral[amount]5.0 g,Harmala Alkaloids,Mushrooms[method]oral[amount]25 g[form]fresh,Syrian Rue[method]oral[amount]1.25 g[form]extract",,,,,Strong,,Insight Into the Edge of the Mind's Eye,Zentzusu,Sep 14 2000,16825
560,"MDMA[method]oral[amount]2 tablets[form]pill / tablet,Stimulants",,,,,Medium,,Did You Find Your XTC,Nikon,Jun 22 2000,1156
562,Datura[method]oral[amount]2 tsp[form]seeds,,,,,Medium,,Wakened Dreaming,Dean Archer,Sep 9 2000,65155
564,LSD[method]oral[amount]1 hit[form]blotter / tab,,,,,Medium,,The Night,Cmc007,Sep 14 2000,12028
567,"MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Medium,,Unprepared for E,Johnny Raver,Sep 10 2000,8260
568,Wormwood[method]oral[form]extract,,,,,Light,,Homemade Absinthe,RYnaciuos,Sep 20 2000,27382
570,"Codeine[method]oral[form]liquid,Opiates",,,,,Medium,,Definitely an Enjoyable Drug,I.B. Surprised,Jul 16 2000,88071
571,"Ketamine[method]inhaled[amount]300 mg[form]powder / crystals,NMDA Antagonists",,,,,Strong,,Finding God in a K-hole,Stradlemonkey,Sep 10 2000,17486
572,DXM[method]oral[amount]4 oz[form]liquid,,,,,Medium,,Will It Not End?,Bob Dole,Sep 10 2000,6952
573,"MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Medium,,It's All About Love,Sunny,Sep 10 2000,1254
574,Dimenhydrinate[method]oral[amount]8 tablets[form]pill / tablet,,,,,Medium,,Lost Within,Zonker,Sep 10 2000,17587
575,Caffeine[method]oral[amount]36 tablets[form]pill / tablet,,,,,Strong,,"No More Vivarin, Please!",Zonker,Sep 10 2000,39981
576,"Codeine[method]oral,Opiates",,,,,Medium,,Codeine Green,Zonker,Sep 9 2000,32886
577,"Heroin[method]IV[amount]2.0 g,Opiates",,,,,Strong,,Slam Dancing with Mr. Brownstone,Negative Creep,Sep 10 2000,224525
578,5-MeO-DiPT[method]oral[amount]12 mg[form]capsule,,,,,Medium,,Gentle Yet VERY Visual,The Grifter,Sep 10 2000,8604
580,"LSD[method]oral[amount]1 hit[form]gel tab,Mushrooms[method]oral[form]dried",,,,,Strong,,Acid Depression,~k~,Oct 3 2000,13285
584,Nutmeg[method]oral[amount]2 Tbsp[form]powder / crystals,,,,,Light,,Rocket Fuel For the IQ,DMM,Sep 14 2000,29578
587,DXM[method]oral[amount]375 mg[form]liquid,,,,,Medium,,A Bad Robo Experience,LP,Sep 12 2000,18322
588,Nutmeg[method]oral[amount]4 tsp[form]powder / crystals,,,,,Light,,In Addition,Zonker,Sep 14 2000,8091
589,Cannabis[method]smoked[amount]7 hits[form]plant material,,,,,Medium,,Tearing Assunder the Veil Of Reality,Bryan Christian,Sep 14 2000,6956
590,Mescaline[method]insufflated[form]powder / crystals,,,,,Light,,The Push Needed to Change,Charlotte,Jun 27 2000,113334
593,"Amphetamines[method]oral[form]powder / crystals,Stimulants",,,,,Light,,Speed Ingestion,LuLu,Sep 14 2000,86036
594,DXM[method]oral,,,,,Medium,,The Only Way I Can Make It Thru School,MiZiK,Sep 25 2000,8586
595,Mushrooms[method]oral[amount]5.5 g[form]dried,,,,,Strong,,Where Did I Go and How Did I Get There?,M. Nemovanta,Sep 25 2000,6868
597,GHB[method]oral[form]liquid,,,,,Strong,,Why You Shouldn't Listen to Friends!,Got Smart Quick!,Sep 14 2000,17991
598,Mushrooms[method]oral[amount]3.5 g,,,,,Medium,,Adam-everything,Adam-thinking,Sep 25 2000,15243
601,"Cannabis[method]smoked[amount]2 hits[form]plant material,Ketamine[method]smoked[amount]2 hits[form]powder / crystals,NMDA Antagonists",,,,,Light,,Smoked Ketamine,TazerBrute,Sep 14 2000,4826
602,"MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Medium,,An X Panic From Hell,Aiwa,Oct 5 2000,12893
604,Brugmansia[method]oral[amount]15 leaves[form]leaves,,,,,Medium,,Strange but Nice,M. Thompson,Jul 16 2000,37106
605,DXM[method]oral[amount]250 mg[form]liquid,,,,,Medium,,Hope,Omi,Jun 25 2000,4765
606,"MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Medium,,All night Rollin',Ivy,Oct 5 2000,3290
607,"MDMA,Stimulants",,,,,Medium,,5-HTP can ruin Ecstasy,Anonymous,Oct 8 2000,37020
608,LSD[method]oral[amount]2 hits[form]blotter / tab,,,,,Strong,,First Trip With Uncle,George B.,Sep 18 2000,11665
611,DXM[method]oral[amount]325 mg[form]liquid,,,,,Medium,,Open a Hot Door Carefully,MindScan,Jun 23 2000,6267
612,Mushrooms[method]oral,,,,,Medium,,Lego Face Nightmare,Joeyjoejoe,Nov 13 2000,4947
614,"Caffeine[method]oral[amount]6 tablets[form]pill / tablet,Dimenhydrinate[method]oral[amount]550 mg",,,,,Light,,"Got Nothing Better to Do, Try This",Mr 420,Sep 25 2000,22413
615,Cocaine[method]insufflated[form]powder / crystals,,,,,Light,,A Night with Cocaine,Matt,Sep 15 2000,50453
617,Cannabis[method]smoked[amount]0.75 joints/cigs[form]plant material,,,,,Strong,,The Forgotten Spirit of the Earth,The Fox,Dec 12 2000,11202
618,"Pharmaceuticals,Pharms - Sertraline[method]oral[amount]500 mg[form]pill / tablet,SSRIs",,,,,Medium,,3 Days of Night,Mada,Oct 12 2000,36685
620,"MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Medium,,Glowing Ball of Light,Ashley,Oct 7 2000,3166
623,Tobacco[method]insufflated[amount]1 line[form]ground / crushed,,,,,Light,,Exceeding the recommended dosage,Sudaj,Sep 15 2000,82246
624,LSD[method]oral[amount]3 hits[form]liquid,,,,,Strong,,The Truth of My Reality,Wyldling,Oct 5 2000,9849
625,Nutmeg[method]oral,,,,,Medium,,A Pleasant Experience with Nutmeg and a Rave,Analog909,Sep 15 2000,3402
631,"Codeine[method]oral[amount]256 mg,Opiates",,,,,Medium,,Codeine Blues,Stuart W.,Jul 16 2000,101511
632,"Ketamine[method]insufflated[form]powder / crystals,MDMA[method]oral[amount]1 tablet[form]pill / tablet,NMDA Antagonists,Stimulants",,,,,Strong,,Dancing Made Things Flow,Abyssal - H.O.D.,Sep 15 2000,21320
633,"Ketamine[method]insufflated[form]powder / crystals,MDMA[method]oral[amount]2 tablets[form]pill / tablet,NMDA Antagonists,Stimulants",,,,,Strong,,Amazed that My Mind Made it Back,Abyssal - H.O.D.,Sep 15 2000,10927
636,Morning Glory[method]oral[amount]7.0 g[form]seeds,,,,,Medium,,Second Heavenly Blue Experience,Notorious Coward,Sep 25 2000,12136
637,"1,4-Butanediol[method]oral[amount]2.5 g[form]liquid",,,,,Light,,Whats All the Fuss About?,Cimora,Jul 31 2000,16269
638,Methamphetamine[method]insufflated[amount]4 lines[form]powder / crystals,,,,,Medium,,Club Speed,D,Jul 16 2000,5924
640,Nutmeg[method]oral[amount]2.75 Tbsp[form]ground / crushed,,,,,Medium,,Nutmeg: One Time is Enough,Skater,Sep 10 2000,15582
644,H.B. Woodrose[method]oral[amount]16 seeds[form]seeds,,,,,Medium,,Playing the Game of Life,Jack Harris,Sep 10 2000,12720
645,Cannabis[method]smoked[amount]2 joints/cigs[form]plant material,,,,,Strong,,Who Knew?,Mog (Toke),Sep 10 2000,7199
647,Mushrooms[method]oral[amount]4.5 g[form]dried,,,,,Strong,,"Past, Present, Future: Tripping",la Guitariste,Sep 25 2000,22175
649,"MDMA[method]oral[amount]1.5 tablets[form]pill / tablet,Stimulants",,,,,Strong,,The Worst 'Pass Out Hug' Ever,Lara,Oct 9 2000,1757
650,"MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Medium,,A Little Happiness Stayed With Me,Anonymous,Oct 9 2000,7771
652,Cocaine[method]insufflated[form]powder / crystals,,,,,Medium,,"But, It Doesn't Hurt",Normal Joe Bloggs,Sep 25 2000,9983
656,Dimenhydrinate[method]oral[amount]600 mg[form]pill / tablet,,,,,Medium,,How Not to Get Blown Off the Earth,Sr. Meep,Jul 20 2000,30004
659,Datura[method]oral[form]roots,,,,,Strong,,The Most Fucked Up I've Ever Been,Deanna,Sep 15 2000,28512
660,LSD[method]oral[amount]8 hits[form]gel tab,,,,,Strong,,Armageddon,Joe,Oct 9 2000,5269
661,LSD[method]oral[amount]3 hits[form]blotter / tab,,,,,Strong,,Beyond Our Grasp,Bill,Jun 23 2000,5267
663,Mushrooms[method]oral[amount]10 caps[form]tea,,,,,Medium,,To Venus and Back,Magpie,Oct 9 2000,3328
665,"Cocaine,Heroin[method]insufflated[amount]7 lines[form]powder / crystals,LSD[method]oral[amount]2 hits[form]blotter / tab,Opiates",,,,,Strong,,Worst Combination Ever,John,Sep 15 2000,58312
666,"Cocaine[method]insufflated[form]powder / crystals,Methamphetamine[method]smoked[form]powder / crystals",,,,,Strong,,Speeding Through Life,Princess SCSS,Jul 16 2000,41173
667,DXM[method]oral[amount]2000 mg[form]liquid,,,,,Strong,,I Overshot the 4th Plateau,Bobby,Oct 5 2000,5419
669,Diphenhydramine[method]oral[amount]8 tablets[form]pill / tablet,,,,,Medium,,Walking Coma,Sinnlos,Jul 18 2000,29632
672,LSD[method]oral[amount]1 hit[form]blotter / tab,,,,,Medium,,Good for Some Things,Cracker,Oct 9 2000,2988
673,,,,,,Strong,,,,,
674,Inhalants[method]inhaled[form]gas,,,,,Medium,,A Lingering Taste,Elenor,Sep 11 2000,29515
675,LSD[method]oral[amount]1 hit[form]blotter / tab,,,,,Medium,,You Never Really Come Down,Peace Girl,Oct 9 2000,3381
676,LSD[method]oral[amount]2 hits[form]blotter / tab,,,,,Medium,,Every Time I Wrote My Pen Was Melting,Alanisfreak2000,Oct 7 2000,4108
678,Absinthe[method]oral[amount]1.5 oz[form]liquid,,,,,Medium,,My Opinions on Absinthe,Pryncess XanaX,Jul 15 2000,23342
682,Brugmansia[method]oral[amount]2 flowers[form]fresh,,,,,Medium,,Absurdly Violent,Mad Cyantist,Sep 9 2000,19762
684,Mushrooms[method]oral[amount]0.25 oz[form]tea,,,,,Medium,,Seeing Jesus That Saturday Night,Mr. Brown,Oct 18 2000,9532
687,LSD[method]oral[amount]2 hits[form]blotter / tab,,,,,Medium,,The Eternal Birth/Death of the Ego,Soul,Oct 9 2000,10775
690,Methamphetamine,,,,,Medium,,Crystal Death,JEC,Sep 11 2000,46737
692,LSD[method]oral,,,,,Medium,,Mind Game,Brian,Oct 9 2000,8476
